row,col,lon,lat,building_count,land,occupied,elevation_m,slope,solar_factor,productivity,money,use_type,floors,pv_kw,battery_kwh,service_ratio,lifetime_imported,lifetime_exported,lifetime_transit,lifetime_transit_fee,cable_degree,function
4,0,-122.51214285714286,37.79480357142857,0,False,False,0.0,0.0,0.5892857142856994,1.0607142857142846,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
4,1,-122.50642857142857,37.79480357142857,0,False,False,0.0,0.0,0.6078571428571444,1.0621428571428573,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
4,2,-122.50071428571428,37.79480357142857,0,False,False,0.0,0.0,0.6264285714285895,1.06357142857143,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
4,3,-122.495,37.79480357142857,0,False,False,0.0,0.0,0.6449999999999885,1.064999999999999,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
4,4,-122.48928571428571,37.79480357142857,0,False,False,0.0,0.0,0.6635714285714335,1.066428571428572,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
4,5,-122.48357142857142,37.79480357142857,0,False,False,0.0,82.09061498324463,0.6883668291834688,0.7909328997482161,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
4,6,-122.47785714285715,37.79480357142857,0,False,False,81.183807373,108.8254356282635,0.7434867743316927,0.7292857142857136,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
4,7,-122.47214285714286,37.79480357142857,0,False,False,98.431221008,61.20815066201569,0.7899445870599496,0.8642348873368276,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
4,8,-122.46642857142858,37.79480357142857,0,False,False,102.091369629,44.75928128303371,0.7923096258446164,0.9211520271444001,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
4,9,-122.46071428571429,37.79480357142857,0,False,False,60.827037811,96.43165074425193,0.8026883611882821,0.748269176912733,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
4,10,-122.455,37.79480357142857,0,False,False,32.083969116,40.03683241269888,0.833784724611853,0.9399398653594134,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
4,11,-122.44928571428572,37.79480357142857,23,False,False,66.288772583,65.58046430191048,0.8576218735012864,0.8551996228667224,0.0,residential,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,empty
4,12,-122.44357142857143,37.79480357142857,380,True,True,53.439861298,80.31798336968782,0.8727573092731076,0.8069126901054356,3164.842223418443,residential,1,2.0,10.0,0.2183321928484174,1.8121840559983018,0.0,0.0,0.0,1,residential
4,13,-122.43785714285714,37.79480357142857,371,True,True,40.14031601,22.477838085465102,0.8676181192980388,1.003459040313143,17633.061116276986,commercial,2,12.0,10.0,0.46814806305087964,1.6175539426144034,38.741791706884925,6.9334612816092145,0.08320153537931058,2,commercial
4,14,-122.43214285714286,37.79480357142857,308,True,True,72.063331604,64.31356567033541,0.9193374748809249,0.863759089331249,2776.4721540316555,residential,1,6.0,10.0,0.6032521522055883,3.389291930362169,0.09591168169533171,0.0,0.0,1,residential
4,15,-122.42642857142857,37.79480357142857,295,True,True,59.299537659,16.984702737876486,0.862418317131405,1.0248467100610428,102759.85427948866,commercial,2,12.0,10.0,0.44489983479972206,96.00728261766864,5.27955461796411,17.6847100253515,0.212216520304218,4,commercial
4,16,-122.42071428571428,37.79480357142857,344,True,True,57.909656525,37.98330895861241,0.8871446756574294,0.9554386440103296,2591.1120398553153,residential,2,8.0,10.0,0.5871284226857287,2.3874955678583385,14.65057989566308,4.2070982690794505,0.050485179228953424,3,residential
4,17,-122.415,37.79480357142857,560,True,True,94.54611969,12.81130049305689,0.9160343633286697,1.041782395977847,69085.91769856287,commercial,2,12.0,10.0,0.498908106832439,0.0,22.315239628419597,5.876387627835008,0.07051665153402013,3,commercial
4,18,-122.40928571428572,37.79480357142857,433,True,True,46.151607513,92.53856532286086,0.9550756215446882,0.7742592428682986,3767.7303510589004,residential,1,2.0,10.0,0.2684455366987275,5.445980143588004,1.4313257023006678,0.0,0.0,1,residential
